,borsa,idSottostante,cod_TradingClass,moltiplicatore,scadenza,strike,cod_tradingClass,motliplicatore
0,SMART,265598,,,20181214,2.5,AAPL,100
1,SMART,265598,,,20181214,5.0,AAPL,100
2,SMART,265598,,,20181214,7.5,AAPL,100
3,SMART,265598,,,20181214,10.0,AAPL,100
4,SMART,265598,,,20181214,12.5,AAPL,100
5,SMART,265598,,,20181214,15.0,AAPL,100
6,SMART,265598,,,20181214,17.5,AAPL,100
7,SMART,265598,,,20181214,20.0,AAPL,100
8,SMART,265598,,,20181214,22.5,AAPL,100
9,SMART,265598,,,20181214,25.0,AAPL,100
10,SMART,265598,,,20181214,30.0,AAPL,100
11,SMART,265598,,,20181214,35.0,AAPL,100
12,SMART,265598,,,20181214,40.0,AAPL,100
13,SMART,265598,,,20181214,42.5,AAPL,100
14,SMART,265598,,,20181214,45.0,AAPL,100
15,SMART,265598,,,20181214,47.5,AAPL,100
16,SMART,265598,,,20181214,50.0,AAPL,100
17,SMART,265598,,,20181214,55.0,AAPL,100
18,SMART,265598,,,20181214,60.0,AAPL,100
19,SMART,265598,,,20181214,65.0,AAPL,100
20,SMART,265598,,,20181214,70.0,AAPL,100
21,SMART,265598,,,20181214,75.0,AAPL,100
22,SMART,265598,,,20181214,80.0,AAPL,100
23,SMART,265598,,,20181214,85.0,AAPL,100
24,SMART,265598,,,20181214,90.0,AAPL,100
25,SMART,265598,,,20181214,95.0,AAPL,100
26,SMART,265598,,,20181214,97.5,AAPL,100
27,SMART,265598,,,20181214,100.0,AAPL,100
28,SMART,265598,,,20181214,105.0,AAPL,100
29,SMART,265598,,,20181214,110.0,AAPL,100
30,SMART,265598,,,20181214,115.0,AAPL,100
31,SMART,265598,,,20181214,120.0,AAPL,100
32,SMART,265598,,,20181214,125.0,AAPL,100
33,SMART,265598,,,20181214,130.0,AAPL,100
34,SMART,265598,,,20181214,135.0,AAPL,100
35,SMART,265598,,,20181214,140.0,AAPL,100
36,SMART,265598,,,20181214,141.0,AAPL,100
37,SMART,265598,,,20181214,142.0,AAPL,100
38,SMART,265598,,,20181214,143.0,AAPL,100
39,SMART,265598,,,20181214,144.0,AAPL,100
40,SMART,265598,,,20181214,145.0,AAPL,100
41,SMART,265598,,,20181214,146.0,AAPL,100
42,SMART,265598,,,20181214,147.0,AAPL,100
43,SMART,265598,,,20181214,148.0,AAPL,100
44,SMART,265598,,,20181214,149.0,AAPL,100
45,SMART,265598,,,20181214,150.0,AAPL,100
46,SMART,265598,,,20181214,152.5,AAPL,100
47,SMART,265598,,,20181214,155.0,AAPL,100
48,SMART,265598,,,20181214,157.5,AAPL,100
49,SMART,265598,,,20181214,160.0,AAPL,100
50,SMART,265598,,,20181214,162.5,AAPL,100
51,SMART,265598,,,20181214,165.0,AAPL,100
52,SMART,265598,,,20181214,167.5,AAPL,100
53,SMART,265598,,,20181214,170.0,AAPL,100
54,SMART,265598,,,20181214,172.5,AAPL,100
55,SMART,265598,,,20181214,175.0,AAPL,100
56,SMART,265598,,,20181214,177.5,AAPL,100
57,SMART,265598,,,20181214,180.0,AAPL,100
58,SMART,265598,,,20181214,182.5,AAPL,100
59,SMART,265598,,,20181214,185.0,AAPL,100
60,SMART,265598,,,20181214,187.5,AAPL,100
61,SMART,265598,,,20181214,190.0,AAPL,100
62,SMART,265598,,,20181214,192.5,AAPL,100
63,SMART,265598,,,20181214,195.0,AAPL,100
64,SMART,265598,,,20181214,197.5,AAPL,100
65,SMART,265598,,,20181214,200.0,AAPL,100
66,SMART,265598,,,20181214,202.5,AAPL,100
67,SMART,265598,,,20181214,205.0,AAPL,100
68,SMART,265598,,,20181214,207.5,AAPL,100
69,SMART,265598,,,20181214,210.0,AAPL,100
70,SMART,265598,,,20181214,212.5,AAPL,100
71,SMART,265598,,,20181214,215.0,AAPL,100
72,SMART,265598,,,20181214,217.5,AAPL,100
73,SMART,265598,,,20181214,220.0,AAPL,100
74,SMART,265598,,,20181214,222.5,AAPL,100
75,SMART,265598,,,20181214,225.0,AAPL,100
76,SMART,265598,,,20181214,227.5,AAPL,100
77,SMART,265598,,,20181214,230.0,AAPL,100
78,SMART,265598,,,20181214,232.5,AAPL,100
79,SMART,265598,,,20181214,235.0,AAPL,100
80,SMART,265598,,,20181214,237.5,AAPL,100
81,SMART,265598,,,20181214,240.0,AAPL,100
82,SMART,265598,,,20181214,242.5,AAPL,100
83,SMART,265598,,,20181214,245.0,AAPL,100
84,SMART,265598,,,20181214,247.5,AAPL,100
85,SMART,265598,,,20181214,250.0,AAPL,100
86,SMART,265598,,,20181214,252.5,AAPL,100
87,SMART,265598,,,20181214,255.0,AAPL,100
88,SMART,265598,,,20181214,257.5,AAPL,100
89,SMART,265598,,,20181214,260.0,AAPL,100
90,SMART,265598,,,20181214,262.5,AAPL,100
91,SMART,265598,,,20181214,265.0,AAPL,100
92,SMART,265598,,,20181214,267.5,AAPL,100
93,SMART,265598,,,20181214,270.0,AAPL,100
94,SMART,265598,,,20181214,275.0,AAPL,100
95,SMART,265598,,,20181214,280.0,AAPL,100
96,SMART,265598,,,20181214,285.0,AAPL,100
97,SMART,265598,,,20181214,290.0,AAPL,100
98,SMART,265598,,,20181214,295.0,AAPL,100
99,SMART,265598,,,20181214,300.0,AAPL,100
100,SMART,265598,,,20181214,305.0,AAPL,100
101,SMART,265598,,,20181214,310.0,AAPL,100
102,SMART,265598,,,20181214,315.0,AAPL,100
103,SMART,265598,,,20181214,320.0,AAPL,100
104,SMART,265598,,,20181214,325.0,AAPL,100
105,SMART,265598,,,20181214,330.0,AAPL,100
106,SMART,265598,,,20181214,335.0,AAPL,100
107,SMART,265598,,,20181214,340.0,AAPL,100
108,SMART,265598,,,20181214,345.0,AAPL,100
109,SMART,265598,,,20181214,350.0,AAPL,100
110,SMART,265598,,,20181214,355.0,AAPL,100
111,SMART,265598,,,20181214,360.0,AAPL,100
112,SMART,265598,,,20181214,365.0,AAPL,100
113,SMART,265598,,,20181214,370.0,AAPL,100
114,SMART,265598,,,20181214,375.0,AAPL,100
115,SMART,265598,,,20181214,380.0,AAPL,100
116,SMART,265598,,,20181214,385.0,AAPL,100
117,SMART,265598,,,20181214,390.0,AAPL,100
118,SMART,265598,,,20181214,395.0,AAPL,100
119,SMART,265598,,,20181214,400.0,AAPL,100
120,SMART,265598,,,20181214,405.0,AAPL,100
121,SMART,265598,,,20181214,410.0,AAPL,100
122,SMART,265598,,,20181214,415.0,AAPL,100
123,SMART,265598,,,20181214,420.0,AAPL,100
124,SMART,265598,,,20181214,425.0,AAPL,100
125,SMART,265598,,,20181221,2.5,AAPL,100
126,SMART,265598,,,20181221,5.0,AAPL,100
127,SMART,265598,,,20181221,7.5,AAPL,100
128,SMART,265598,,,20181221,10.0,AAPL,100
129,SMART,265598,,,20181221,12.5,AAPL,100
130,SMART,265598,,,20181221,15.0,AAPL,100
131,SMART,265598,,,20181221,17.5,AAPL,100
132,SMART,265598,,,20181221,20.0,AAPL,100
133,SMART,265598,,,20181221,22.5,AAPL,100
134,SMART,265598,,,20181221,25.0,AAPL,100
135,SMART,265598,,,20181221,30.0,AAPL,100
136,SMART,265598,,,20181221,35.0,AAPL,100
137,SMART,265598,,,20181221,40.0,AAPL,100
138,SMART,265598,,,20181221,42.5,AAPL,100
139,SMART,265598,,,20181221,45.0,AAPL,100
140,SMART,265598,,,20181221,47.5,AAPL,100
141,SMART,265598,,,20181221,50.0,AAPL,100
142,SMART,265598,,,20181221,55.0,AAPL,100
143,SMART,265598,,,20181221,60.0,AAPL,100
144,SMART,265598,,,20181221,65.0,AAPL,100
145,SMART,265598,,,20181221,70.0,AAPL,100
146,SMART,265598,,,20181221,75.0,AAPL,100
147,SMART,265598,,,20181221,80.0,AAPL,100
148,SMART,265598,,,20181221,85.0,AAPL,100
149,SMART,265598,,,20181221,90.0,AAPL,100
150,SMART,265598,,,20181221,95.0,AAPL,100
151,SMART,265598,,,20181221,97.5,AAPL,100
152,SMART,265598,,,20181221,100.0,AAPL,100
153,SMART,265598,,,20181221,105.0,AAPL,100
154,SMART,265598,,,20181221,110.0,AAPL,100
155,SMART,265598,,,20181221,115.0,AAPL,100
156,SMART,265598,,,20181221,120.0,AAPL,100
157,SMART,265598,,,20181221,125.0,AAPL,100
158,SMART,265598,,,20181221,130.0,AAPL,100
159,SMART,265598,,,20181221,135.0,AAPL,100
160,SMART,265598,,,20181221,140.0,AAPL,100
161,SMART,265598,,,20181221,141.0,AAPL,100
162,SMART,265598,,,20181221,142.0,AAPL,100
163,SMART,265598,,,20181221,143.0,AAPL,100
164,SMART,265598,,,20181221,144.0,AAPL,100
165,SMART,265598,,,20181221,145.0,AAPL,100
166,SMART,265598,,,20181221,146.0,AAPL,100
167,SMART,265598,,,20181221,147.0,AAPL,100
168,SMART,265598,,,20181221,148.0,AAPL,100
169,SMART,265598,,,20181221,149.0,AAPL,100
170,SMART,265598,,,20181221,150.0,AAPL,100
171,SMART,265598,,,20181221,152.5,AAPL,100
172,SMART,265598,,,20181221,155.0,AAPL,100
173,SMART,265598,,,20181221,157.5,AAPL,100
174,SMART,265598,,,20181221,160.0,AAPL,100
175,SMART,265598,,,20181221,162.5,AAPL,100
176,SMART,265598,,,20181221,165.0,AAPL,100
177,SMART,265598,,,20181221,167.5,AAPL,100
178,SMART,265598,,,20181221,170.0,AAPL,100
179,SMART,265598,,,20181221,172.5,AAPL,100
180,SMART,265598,,,20181221,175.0,AAPL,100
181,SMART,265598,,,20181221,177.5,AAPL,100
182,SMART,265598,,,20181221,180.0,AAPL,100
183,SMART,265598,,,20181221,182.5,AAPL,100
184,SMART,265598,,,20181221,185.0,AAPL,100
185,SMART,265598,,,20181221,187.5,AAPL,100
186,SMART,265598,,,20181221,190.0,AAPL,100
187,SMART,265598,,,20181221,192.5,AAPL,100
188,SMART,265598,,,20181221,195.0,AAPL,100
189,SMART,265598,,,20181221,197.5,AAPL,100
190,SMART,265598,,,20181221,200.0,AAPL,100
191,SMART,265598,,,20181221,202.5,AAPL,100
192,SMART,265598,,,20181221,205.0,AAPL,100
193,SMART,265598,,,20181221,207.5,AAPL,100
194,SMART,265598,,,20181221,210.0,AAPL,100
195,SMART,265598,,,20181221,212.5,AAPL,100
196,SMART,265598,,,20181221,215.0,AAPL,100
197,SMART,265598,,,20181221,217.5,AAPL,100
198,SMART,265598,,,20181221,220.0,AAPL,100
199,SMART,265598,,,20181221,222.5,AAPL,100
200,SMART,265598,,,20181221,225.0,AAPL,100
201,SMART,265598,,,20181221,227.5,AAPL,100
202,SMART,265598,,,20181221,230.0,AAPL,100
203,SMART,265598,,,20181221,232.5,AAPL,100
204,SMART,265598,,,20181221,235.0,AAPL,100
205,SMART,265598,,,20181221,237.5,AAPL,100
206,SMART,265598,,,20181221,240.0,AAPL,100
207,SMART,265598,,,20181221,242.5,AAPL,100
208,SMART,265598,,,20181221,245.0,AAPL,100
209,SMART,265598,,,20181221,247.5,AAPL,100
210,SMART,265598,,,20181221,250.0,AAPL,100
211,SMART,265598,,,20181221,252.5,AAPL,100
212,SMART,265598,,,20181221,255.0,AAPL,100
213,SMART,265598,,,20181221,257.5,AAPL,100
214,SMART,265598,,,20181221,260.0,AAPL,100
215,SMART,265598,,,20181221,262.5,AAPL,100
216,SMART,265598,,,20181221,265.0,AAPL,100
217,SMART,265598,,,20181221,267.5,AAPL,100
218,SMART,265598,,,20181221,270.0,AAPL,100
219,SMART,265598,,,20181221,275.0,AAPL,100
220,SMART,265598,,,20181221,280.0,AAPL,100
221,SMART,265598,,,20181221,285.0,AAPL,100
222,SMART,265598,,,20181221,290.0,AAPL,100
223,SMART,265598,,,20181221,295.0,AAPL,100
224,SMART,265598,,,20181221,300.0,AAPL,100
225,SMART,265598,,,20181221,305.0,AAPL,100
226,SMART,265598,,,20181221,310.0,AAPL,100
227,SMART,265598,,,20181221,315.0,AAPL,100
228,SMART,265598,,,20181221,320.0,AAPL,100
229,SMART,265598,,,20181221,325.0,AAPL,100
230,SMART,265598,,,20181221,330.0,AAPL,100
231,SMART,265598,,,20181221,335.0,AAPL,100
232,SMART,265598,,,20181221,340.0,AAPL,100
233,SMART,265598,,,20181221,345.0,AAPL,100
234,SMART,265598,,,20181221,350.0,AAPL,100
235,SMART,265598,,,20181221,355.0,AAPL,100
236,SMART,265598,,,20181221,360.0,AAPL,100
237,SMART,265598,,,20181221,365.0,AAPL,100
238,SMART,265598,,,20181221,370.0,AAPL,100
239,SMART,265598,,,20181221,375.0,AAPL,100
240,SMART,265598,,,20181221,380.0,AAPL,100
241,SMART,265598,,,20181221,385.0,AAPL,100
242,SMART,265598,,,20181221,390.0,AAPL,100
243,SMART,265598,,,20181221,395.0,AAPL,100
244,SMART,265598,,,20181221,400.0,AAPL,100
245,SMART,265598,,,20181221,405.0,AAPL,100
246,SMART,265598,,,20181221,410.0,AAPL,100
247,SMART,265598,,,20181221,415.0,AAPL,100
248,SMART,265598,,,20181221,420.0,AAPL,100
249,SMART,265598,,,20181221,425.0,AAPL,100
250,SMART,265598,,,20200619,2.5,AAPL,100
251,SMART,265598,,,20200619,5.0,AAPL,100
252,SMART,265598,,,20200619,7.5,AAPL,100
253,SMART,265598,,,20200619,10.0,AAPL,100
254,SMART,265598,,,20200619,12.5,AAPL,100
255,SMART,265598,,,20200619,15.0,AAPL,100
256,SMART,265598,,,20200619,17.5,AAPL,100
257,SMART,265598,,,20200619,20.0,AAPL,100
258,SMART,265598,,,20200619,22.5,AAPL,100
259,SMART,265598,,,20200619,25.0,AAPL,100
260,SMART,265598,,,20200619,30.0,AAPL,100
261,SMART,265598,,,20200619,35.0,AAPL,100
262,SMART,265598,,,20200619,40.0,AAPL,100
263,SMART,265598,,,20200619,42.5,AAPL,100
264,SMART,265598,,,20200619,45.0,AAPL,100
265,SMART,265598,,,20200619,47.5,AAPL,100
266,SMART,265598,,,20200619,50.0,AAPL,100
267,SMART,265598,,,20200619,55.0,AAPL,100
268,SMART,265598,,,20200619,60.0,AAPL,100
269,SMART,265598,,,20200619,65.0,AAPL,100
270,SMART,265598,,,20200619,70.0,AAPL,100
271,SMART,265598,,,20200619,75.0,AAPL,100
272,SMART,265598,,,20200619,80.0,AAPL,100
273,SMART,265598,,,20200619,85.0,AAPL,100
274,SMART,265598,,,20200619,90.0,AAPL,100
275,SMART,265598,,,20200619,95.0,AAPL,100
276,SMART,265598,,,20200619,97.5,AAPL,100
277,SMART,265598,,,20200619,100.0,AAPL,100
278,SMART,265598,,,20200619,105.0,AAPL,100
279,SMART,265598,,,20200619,110.0,AAPL,100
280,SMART,265598,,,20200619,115.0,AAPL,100
281,SMART,265598,,,20200619,120.0,AAPL,100
282,SMART,265598,,,20200619,125.0,AAPL,100
283,SMART,265598,,,20200619,130.0,AAPL,100
284,SMART,265598,,,20200619,135.0,AAPL,100
285,SMART,265598,,,20200619,140.0,AAPL,100
286,SMART,265598,,,20200619,141.0,AAPL,100
287,SMART,265598,,,20200619,142.0,AAPL,100
288,SMART,265598,,,20200619,143.0,AAPL,100
289,SMART,265598,,,20200619,144.0,AAPL,100
290,SMART,265598,,,20200619,145.0,AAPL,100
291,SMART,265598,,,20200619,146.0,AAPL,100
292,SMART,265598,,,20200619,147.0,AAPL,100
293,SMART,265598,,,20200619,148.0,AAPL,100
294,SMART,265598,,,20200619,149.0,AAPL,100
295,SMART,265598,,,20200619,150.0,AAPL,100
296,SMART,265598,,,20200619,152.5,AAPL,100
297,SMART,265598,,,20200619,155.0,AAPL,100
298,SMART,265598,,,20200619,157.5,AAPL,100
299,SMART,265598,,,20200619,160.0,AAPL,100
300,SMART,265598,,,20200619,162.5,AAPL,100
301,SMART,265598,,,20200619,165.0,AAPL,100
302,SMART,265598,,,20200619,167.5,AAPL,100
303,SMART,265598,,,20200619,170.0,AAPL,100
304,SMART,265598,,,20200619,172.5,AAPL,100
305,SMART,265598,,,20200619,175.0,AAPL,100
306,SMART,265598,,,20200619,177.5,AAPL,100
307,SMART,265598,,,20200619,180.0,AAPL,100
308,SMART,265598,,,20200619,182.5,AAPL,100
309,SMART,265598,,,20200619,185.0,AAPL,100
310,SMART,265598,,,20200619,187.5,AAPL,100
311,SMART,265598,,,20200619,190.0,AAPL,100
312,SMART,265598,,,20200619,192.5,AAPL,100
313,SMART,265598,,,20200619,195.0,AAPL,100
314,SMART,265598,,,20200619,197.5,AAPL,100
315,SMART,265598,,,20200619,200.0,AAPL,100
316,SMART,265598,,,20200619,202.5,AAPL,100
317,SMART,265598,,,20200619,205.0,AAPL,100
318,SMART,265598,,,20200619,207.5,AAPL,100
319,SMART,265598,,,20200619,210.0,AAPL,100
320,SMART,265598,,,20200619,212.5,AAPL,100
321,SMART,265598,,,20200619,215.0,AAPL,100
322,SMART,265598,,,20200619,217.5,AAPL,100
323,SMART,265598,,,20200619,220.0,AAPL,100
324,SMART,265598,,,20200619,222.5,AAPL,100
325,SMART,265598,,,20200619,225.0,AAPL,100
326,SMART,265598,,,20200619,227.5,AAPL,100
327,SMART,265598,,,20200619,230.0,AAPL,100
328,SMART,265598,,,20200619,232.5,AAPL,100
329,SMART,265598,,,20200619,235.0,AAPL,100
330,SMART,265598,,,20200619,237.5,AAPL,100
331,SMART,265598,,,20200619,240.0,AAPL,100
332,SMART,265598,,,20200619,242.5,AAPL,100
333,SMART,265598,,,20200619,245.0,AAPL,100
334,SMART,265598,,,20200619,247.5,AAPL,100
335,SMART,265598,,,20200619,250.0,AAPL,100
336,SMART,265598,,,20200619,252.5,AAPL,100
337,SMART,265598,,,20200619,255.0,AAPL,100
338,SMART,265598,,,20200619,257.5,AAPL,100
339,SMART,265598,,,20200619,260.0,AAPL,100
340,SMART,265598,,,20200619,262.5,AAPL,100
341,SMART,265598,,,20200619,265.0,AAPL,100
342,SMART,265598,,,20200619,267.5,AAPL,100
343,SMART,265598,,,20200619,270.0,AAPL,100
344,SMART,265598,,,20200619,275.0,AAPL,100
345,SMART,265598,,,20200619,280.0,AAPL,100
346,SMART,265598,,,20200619,285.0,AAPL,100
347,SMART,265598,,,20200619,290.0,AAPL,100
348,SMART,265598,,,20200619,295.0,AAPL,100
349,SMART,265598,,,20200619,300.0,AAPL,100
350,SMART,265598,,,20200619,305.0,AAPL,100
351,SMART,265598,,,20200619,310.0,AAPL,100
352,SMART,265598,,,20200619,315.0,AAPL,100
353,SMART,265598,,,20200619,320.0,AAPL,100
354,SMART,265598,,,20200619,325.0,AAPL,100
355,SMART,265598,,,20200619,330.0,AAPL,100
356,SMART,265598,,,20200619,335.0,AAPL,100
357,SMART,265598,,,20200619,340.0,AAPL,100
358,SMART,265598,,,20200619,345.0,AAPL,100
359,SMART,265598,,,20200619,350.0,AAPL,100
360,SMART,265598,,,20200619,355.0,AAPL,100
361,SMART,265598,,,20200619,360.0,AAPL,100
362,SMART,265598,,,20200619,365.0,AAPL,100
363,SMART,265598,,,20200619,370.0,AAPL,100
364,SMART,265598,,,20200619,375.0,AAPL,100
365,SMART,265598,,,20200619,380.0,AAPL,100
366,SMART,265598,,,20200619,385.0,AAPL,100
367,SMART,265598,,,20200619,390.0,AAPL,100
368,SMART,265598,,,20200619,395.0,AAPL,100
369,SMART,265598,,,20200619,400.0,AAPL,100
370,SMART,265598,,,20200619,405.0,AAPL,100
371,SMART,265598,,,20200619,410.0,AAPL,100
372,SMART,265598,,,20200619,415.0,AAPL,100
373,SMART,265598,,,20200619,420.0,AAPL,100
374,SMART,265598,,,20200619,425.0,AAPL,100
375,SMART,265598,,,20190621,2.5,AAPL,100
376,SMART,265598,,,20190621,5.0,AAPL,100
377,SMART,265598,,,20190621,7.5,AAPL,100
378,SMART,265598,,,20190621,10.0,AAPL,100
379,SMART,265598,,,20190621,12.5,AAPL,100
380,SMART,265598,,,20190621,15.0,AAPL,100
381,SMART,265598,,,20190621,17.5,AAPL,100
382,SMART,265598,,,20190621,20.0,AAPL,100
383,SMART,265598,,,20190621,22.5,AAPL,100
384,SMART,265598,,,20190621,25.0,AAPL,100
385,SMART,265598,,,20190621,30.0,AAPL,100
386,SMART,265598,,,20190621,35.0,AAPL,100
387,SMART,265598,,,20190621,40.0,AAPL,100
388,SMART,265598,,,20190621,42.5,AAPL,100
389,SMART,265598,,,20190621,45.0,AAPL,100
390,SMART,265598,,,20190621,47.5,AAPL,100
391,SMART,265598,,,20190621,50.0,AAPL,100
392,SMART,265598,,,20190621,55.0,AAPL,100
393,SMART,265598,,,20190621,60.0,AAPL,100
394,SMART,265598,,,20190621,65.0,AAPL,100
395,SMART,265598,,,20190621,70.0,AAPL,100
396,SMART,265598,,,20190621,75.0,AAPL,100
397,SMART,265598,,,20190621,80.0,AAPL,100
398,SMART,265598,,,20190621,85.0,AAPL,100
399,SMART,265598,,,20190621,90.0,AAPL,100
400,SMART,265598,,,20190621,95.0,AAPL,100
401,SMART,265598,,,20190621,97.5,AAPL,100
402,SMART,265598,,,20190621,100.0,AAPL,100
403,SMART,265598,,,20190621,105.0,AAPL,100
404,SMART,265598,,,20190621,110.0,AAPL,100
405,SMART,265598,,,20190621,115.0,AAPL,100
406,SMART,265598,,,20190621,120.0,AAPL,100
407,SMART,265598,,,20190621,125.0,AAPL,100
408,SMART,265598,,,20190621,130.0,AAPL,100
409,SMART,265598,,,20190621,135.0,AAPL,100
410,SMART,265598,,,20190621,140.0,AAPL,100
411,SMART,265598,,,20190621,141.0,AAPL,100
412,SMART,265598,,,20190621,142.0,AAPL,100
413,SMART,265598,,,20190621,143.0,AAPL,100
414,SMART,265598,,,20190621,144.0,AAPL,100
415,SMART,265598,,,20190621,145.0,AAPL,100
416,SMART,265598,,,20190621,146.0,AAPL,100
417,SMART,265598,,,20190621,147.0,AAPL,100
418,SMART,265598,,,20190621,148.0,AAPL,100
419,SMART,265598,,,20190621,149.0,AAPL,100
420,SMART,265598,,,20190621,150.0,AAPL,100
421,SMART,265598,,,20190621,152.5,AAPL,100
422,SMART,265598,,,20190621,155.0,AAPL,100
423,SMART,265598,,,20190621,157.5,AAPL,100
424,SMART,265598,,,20190621,160.0,AAPL,100
425,SMART,265598,,,20190621,162.5,AAPL,100
426,SMART,265598,,,20190621,165.0,AAPL,100
427,SMART,265598,,,20190621,167.5,AAPL,100
428,SMART,265598,,,20190621,170.0,AAPL,100
429,SMART,265598,,,20190621,172.5,AAPL,100
430,SMART,265598,,,20190621,175.0,AAPL,100
431,SMART,265598,,,20190621,177.5,AAPL,100
432,SMART,265598,,,20190621,180.0,AAPL,100
433,SMART,265598,,,20190621,182.5,AAPL,100
434,SMART,265598,,,20190621,185.0,AAPL,100
435,SMART,265598,,,20190621,187.5,AAPL,100
436,SMART,265598,,,20190621,190.0,AAPL,100
437,SMART,265598,,,20190621,192.5,AAPL,100
438,SMART,265598,,,20190621,195.0,AAPL,100
439,SMART,265598,,,20190621,197.5,AAPL,100
440,SMART,265598,,,20190621,200.0,AAPL,100
441,SMART,265598,,,20190621,202.5,AAPL,100
442,SMART,265598,,,20190621,205.0,AAPL,100
443,SMART,265598,,,20190621,207.5,AAPL,100
444,SMART,265598,,,20190621,210.0,AAPL,100
445,SMART,265598,,,20190621,212.5,AAPL,100
446,SMART,265598,,,20190621,215.0,AAPL,100
447,SMART,265598,,,20190621,217.5,AAPL,100
448,SMART,265598,,,20190621,220.0,AAPL,100
449,SMART,265598,,,20190621,222.5,AAPL,100
450,SMART,265598,,,20190621,225.0,AAPL,100
451,SMART,265598,,,20190621,227.5,AAPL,100
452,SMART,265598,,,20190621,230.0,AAPL,100
453,SMART,265598,,,20190621,232.5,AAPL,100
454,SMART,265598,,,20190621,235.0,AAPL,100
455,SMART,265598,,,20190621,237.5,AAPL,100
456,SMART,265598,,,20190621,240.0,AAPL,100
457,SMART,265598,,,20190621,242.5,AAPL,100
458,SMART,265598,,,20190621,245.0,AAPL,100
459,SMART,265598,,,20190621,247.5,AAPL,100
460,SMART,265598,,,20190621,250.0,AAPL,100
461,SMART,265598,,,20190621,252.5,AAPL,100
462,SMART,265598,,,20190621,255.0,AAPL,100
463,SMART,265598,,,20190621,257.5,AAPL,100
464,SMART,265598,,,20190621,260.0,AAPL,100
465,SMART,265598,,,20190621,262.5,AAPL,100
466,SMART,265598,,,20190621,265.0,AAPL,100
467,SMART,265598,,,20190621,267.5,AAPL,100
468,SMART,265598,,,20190621,270.0,AAPL,100
469,SMART,265598,,,20190621,275.0,AAPL,100
470,SMART,265598,,,20190621,280.0,AAPL,100
471,SMART,265598,,,20190621,285.0,AAPL,100
472,SMART,265598,,,20190621,290.0,AAPL,100
473,SMART,265598,,,20190621,295.0,AAPL,100
474,SMART,265598,,,20190621,300.0,AAPL,100
475,SMART,265598,,,20190621,305.0,AAPL,100
476,SMART,265598,,,20190621,310.0,AAPL,100
477,SMART,265598,,,20190621,315.0,AAPL,100
478,SMART,265598,,,20190621,320.0,AAPL,100
479,SMART,265598,,,20190621,325.0,AAPL,100
480,SMART,265598,,,20190621,330.0,AAPL,100
481,SMART,265598,,,20190621,335.0,AAPL,100
482,SMART,265598,,,20190621,340.0,AAPL,100
483,SMART,265598,,,20190621,345.0,AAPL,100
484,SMART,265598,,,20190621,350.0,AAPL,100
485,SMART,265598,,,20190621,355.0,AAPL,100
486,SMART,265598,,,20190621,360.0,AAPL,100
487,SMART,265598,,,20190621,365.0,AAPL,100
488,SMART,265598,,,20190621,370.0,AAPL,100
489,SMART,265598,,,20190621,375.0,AAPL,100
490,SMART,265598,,,20190621,380.0,AAPL,100
491,SMART,265598,,,20190621,385.0,AAPL,100
492,SMART,265598,,,20190621,390.0,AAPL,100
493,SMART,265598,,,20190621,395.0,AAPL,100
494,SMART,265598,,,20190621,400.0,AAPL,100
495,SMART,265598,,,20190621,405.0,AAPL,100
496,SMART,265598,,,20190621,410.0,AAPL,100
497,SMART,265598,,,20190621,415.0,AAPL,100
498,SMART,265598,,,20190621,420.0,AAPL,100
499,SMART,265598,,,20190621,425.0,AAPL,100
500,SMART,265598,,,20190104,2.5,AAPL,100
501,SMART,265598,,,20190104,5.0,AAPL,100
502,SMART,265598,,,20190104,7.5,AAPL,100
503,SMART,265598,,,20190104,10.0,AAPL,100
504,SMART,265598,,,20190104,12.5,AAPL,100
505,SMART,265598,,,20190104,15.0,AAPL,100
